prompt_idx,token_pos,token_text,cos_000_to_001,cos_001_to_002,cos_002_to_003,cos_003_to_004,cos_004_to_005,cos_005_to_006,cos_006_to_007,cos_007_to_008,cos_008_to_009,cos_009_to_010,cos_010_to_011,cos_011_to_012,cos_012_to_013,cos_013_to_014,cos_014_to_015,cos_015_to_016,cos_016_to_017,cos_017_to_018,cos_018_to_019,cos_019_to_020,cos_020_to_021,cos_021_to_022,cos_022_to_023,cos_023_to_024,cos_024_to_025,cos_025_to_026,cos_026_to_027,cos_027_to_028
0,0,Important,0.0798230767250061,0.15123608708381653,0.9860776662826538,0.9999720454216003,0.999966561794281,0.9999637007713318,0.9999905824661255,0.9999776482582092,0.9999814629554749,0.9999902844429016,0.9999905824661255,0.9999885559082031,0.9999922513961792,0.9999886155128479,0.9999943971633911,0.9999960660934448,0.9999923706054688,0.9999912977218628,0.9999930262565613,0.9999940395355225,0.999984085559845,0.9999773502349854,0.9999804496765137,0.9999614953994751,0.9998542666435242,0.9987234473228455,0.9398521184921265,0.15871970355510712
0,1,:,0.017548076808452606,0.8751569390296936,0.7975193858146667,0.8693740963935852,0.8279072642326355,0.9316962957382202,0.9008286595344543,0.9063360691070557,0.9276695847511292,0.9272447824478149,0.939592182636261,0.9353768825531006,0.9597817659378052,0.9609920978546143,0.9494770765304565,0.9776061773300171,0.9807078242301941,0.979572594165802,0.9682579040527344,0.9377188682556152,0.955985426902771,0.9553331732749939,0.9696673154830933,0.9628906846046448,0.9778151512145996,0.9787696003913879,0.9659942984580994,0.2900492250919342
0,2, only,0.04647893086075783,0.8912884593009949,0.8779606819152832,0.9190365076065063,0.8688341975212097,0.9312477111816406,0.9133932590484619,0.9023202657699585,0.9252665042877197,0.9324492812156677,0.9427021741867065,0.9232141971588135,0.9399981498718262,0.9381852746009827,0.9507317543029785,0.9641104936599731,0.9745340347290039,0.9547325968742371,0.9534228444099426,0.9412179589271545,0.9708144068717957,0.9470040202140808,0.9729112982749939,0.9734892845153809,0.9837002158164978,0.9815747141838074,0.9790801405906677,0.22865647077560425
0,3, reply,0.05381046235561371,0.8522305488586426,0.8676373958587646,0.8989092111587524,0.8469362258911133,0.9276244044303894,0.8920120000839233,0.9062343239784241,0.9309957027435303,0.9324368834495544,0.9409917593002319,0.9372210502624512,0.9558252692222595,0.9491180777549744,0.9546602368354797,0.9543634057044983,0.9631409645080566,0.9417210817337036,0.9429990649223328,0.940425455570221,0.9512770771980286,0.924970805644989,0.9533713459968567,0.9477401375770569,0.9493069648742676,0.9622876048088074,0.9634168148040771,0.4525819718837738
0,4, with,-0.017877040430903435,0.8732396364212036,0.8314738869667053,0.8375486731529236,0.7353730797767639,0.9022377133369446,0.8263416290283203,0.823126494884491,0.841378927230835,0.859338641166687,0.8724855780601501,0.8907398581504822,0.9212964177131653,0.9258121252059937,0.9331191182136536,0.9345452785491943,0.9531342387199402,0.9433860778808594,0.9290194511413574,0.925588071346283,0.9214154481887817,0.900375247001648,0.9428803324699402,0.9473811388015747,0.9545692205429077,0.9580525159835815,0.9456652402877808,0.5172712802886963
0,5, a,-0.10429508984088898,0.9057645797729492,0.883236825466156,0.8526750802993774,0.8469671010971069,0.8959760069847107,0.8852220177650452,0.9064403772354126,0.9255039095878601,0.9227912425994873,0.9370695352554321,0.8774206042289734,0.9254789352416992,0.9348807334899902,0.9546451568603516,0.9509732723236084,0.9641011953353882,0.957831859588623,0.9392616748809814,0.92513507604599,0.9258977174758911,0.9187442660331726,0.9187853932380676,0.9255813956260681,0.9213241934776306,0.9407531023025513,0.9140293002128601,0.642943799495697
0,6, single,0.06541876494884491,0.8897979855537415,0.8842771053314209,0.8969497680664062,0.8121032118797302,0.872136652469635,0.8534658551216125,0.8636711835861206,0.9073981642723083,0.8905876874923706,0.9223261475563049,0.8777114748954773,0.9174503684043884,0.9236626625061035,0.9470189809799194,0.9262804985046387,0.9401340484619141,0.9514353275299072,0.9285457730293274,0.9004630446434021,0.9150628447532654,0.8935846090316772,0.920261800289154,0.9391176104545593,0.9309026598930359,0.9425457119941711,0.9034881591796875,0.568554699420929
0,7, token,0.025381743907928467,0.9033998250961304,0.8727590441703796,0.8480579257011414,0.7594964504241943,0.9121946692466736,0.8629055023193359,0.8532955646514893,0.8442468047142029,0.8828510642051697,0.9122352600097656,0.9038714170455933,0.9300872683525085,0.9197701215744019,0.9409918785095215,0.9499812126159668,0.9536570906639099,0.9493700265884399,0.9434969425201416,0.9128522872924805,0.9271466732025146,0.9081586599349976,0.9334154725074768,0.920769453048706,0.90455162525177,0.9335079789161682,0.9257351756095886,0.5934197306632996
0,8,".
",0.0008783959201537073,0.9027118682861328,0.8651097416877747,0.8876004219055176,0.8878477215766907,0.9146981835365295,0.9211572408676147,0.9222937226295471,0.9076070785522461,0.8999454975128174,0.8928587436676025,0.9026536345481873,0.9399512410163879,0.9046629667282104,0.9416189789772034,0.9484075903892517,0.9535571932792664,0.9493013620376587,0.9330191016197205,0.9043984413146973,0.9082408547401428,0.8979272246360779,0.9295183420181274,0.9271818995475769,0.9344250559806824,0.9293273091316223,0.9276037812232971,0.4522790014743805
0,9,To,0.059812840074300766,0.8896982073783875,0.8705428838729858,0.8821653723716736,0.7700760960578918,0.8827575445175171,0.8447809219360352,0.8722805976867676,0.906431257724762,0.9195390939712524,0.9174581170082092,0.9332224130630493,0.9516587257385254,0.933836042881012,0.960058331489563,0.971227765083313,0.9776826500892639,0.974260151386261,0.9586526155471802,0.9280190467834473,0.9492773413658142,0.9181002974510193,0.957879364490509,0.9529802203178406,0.9613480567932129,0.9646137952804565,0.9662290811538696,0.3789099454879761
0,10, be,-0.000983277685008943,0.9166795015335083,0.8755741119384766,0.8925936818122864,0.8010367751121521,0.8911847472190857,0.8890868425369263,0.8792149424552917,0.9152807593345642,0.9141771793365479,0.9258365035057068,0.9248803853988647,0.9467951655387878,0.9145945906639099,0.9487521052360535,0.9475516080856323,0.9740811586380005,0.9577801823616028,0.9514793753623962,0.9313840866088867,0.9166997075080872,0.9196991920471191,0.941301703453064,0.9415872097015381,0.9573924541473389,0.9452580213546753,0.9296103715896606,0.525387704372406
